Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-05-21 15:59,AUDL,Toronto Rush,111,O,11,8,Offense,Catch,Kinley G,Karl L,,,M Berg,Kinley G,Mike L,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,2354
2016-05-21 15:59,AUDL,Toronto Rush,111,O,11,8,Offense,Catch,Karl L,Derek A,,,M Berg,Kinley G,Mike L,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,2358
2016-05-21 15:59,AUDL,Toronto Rush,111,O,11,8,Offense,Goal,Derek A,Léon FN,,,M Berg,Kinley G,Mike L,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,2367
2016-05-21 15:59,AUDL,Toronto Rush,35,D,11,9,Defense,PullOb,,,Andy C,,Alec A,P Mensah,Andy C,Nick B,Cooper B,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,2421
2016-05-21 15:59,AUDL,Toronto Rush,35,D,11,9,Defense,Goal,,,Anonymous,,Alec A,P Mensah,Andy C,Nick B,Cooper B,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,2454
2016-05-21 15:59,AUDL,Toronto Rush,89,O,12,9,Offense,Catch,Kinley G,Derek A,,,M Berg,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,,,,,,,,,,,,,,,,,,,,,,2497
2016-05-21 15:59,AUDL,Toronto Rush,89,O,12,9,Offense,Catch,Derek A,Karl L,,,M Berg,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,,,,,,,,,,,,,,,,,,,,,,2509
2016-05-21 15:59,AUDL,Toronto Rush,89,O,12,9,Offense,Catch,Karl L,Kinley G,,,M Berg,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,,,,,,,,,,,,,,,,,,,,,,2513
2016-05-21 15:59,AUDL,Toronto Rush,89,O,12,9,Offense,Catch,Kinley G,Karl L,,,M Berg,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,,,,,,,,,,,,,,,,,,,,,,2519
2016-05-21 15:59,AUDL,Toronto Rush,89,O,12,9,Offense,Catch,Karl L,Léon FN,,,M Berg,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,,,,,,,,,,,,,,,,,,,,,,2524
2016-05-21 15:59,AUDL,Toronto Rush,89,O,12,9,Offense,Catch,Léon FN,Derek A,,,M Berg,Kinley G,Mike L,Ken A,Léon FN,Derek A,Karl L,,,,,,,,,,,,,,,,,,,,,,2539
